30,25,41,35,35,35,30,35,40,35,35,35,25,25,35,30,30,30,35,30,30,30,20,30,35,36,35,36,40,30,36,30,35,40,40,35,36,30,40,30,30,25,45
30,25,41,35,30,35,30,35,40,35,35,35,25,25,35,30,30,30,35,30,30,30,20,30,35,41,35,36,40,30,36,30,30,40,40,35,36,30,40,30,30,25,45
30,25,35,40,30,35,30,40,40,35,35,35,25,30,35,30,30,30,35,36,30,40,25,30,35,41,35,36,40,30,25,30,30,40,40,46,41,30,40,35,30,30,45
30,25,35,40,30,35,30,40,40,35,35,35,25,30,35,30,30,30,35,36,30,40,25,30,35,41,35,36,40,30,25,30,30,40,40,46,41,30,40,35,30,30,40
30,25,30,35,30,35,30,40,35,40,35,35,30,30,35,30,30,30,30,25,35,46,25,30,40,41,35,36,40,35,25,30,35,45,40,35,41,30,40,35,30,30,40
30,25,30,35,30,35,30,40,35,40,35,35,30,30,35,30,30,30,30,25,35,46,25,30,40,41,35,36,40,35,25,30,35,45,40,35,41,30,40,35,30,30,40
30,25,30,35,30,35,30,40,35,40,35,35,30,30,35,30,25,30,35,5,40,46,25,30,40,41,35,36,40,30,25,30,35,45,40,35,46,30,40,41,30,30,45
30,25,35,40,30,35,30,40,40,35,30,35,30,35,35,30,25,30,35,5,40,46,25,30,40,41,35,36,40,30,25,30,35,45,40,35,46,30,40,41,35,30,45
30,25,41,40,30,35,30,40,40,35,35,30,30,30,35,25,30,30,30,5,45,40,25,25,40,41,40,41,40,30,25,25,35,45,40,30,41,30,40,35,30,30,45
30,25,41,40,30,40,25,40,40,40,35,30,30,30,35,25,30,30,30,5,45,40,25,25,40,41,40,41,40,30,25,25,35,45,40,30,41,30,40,35,30,30,45
30,25,30,30,30,40,25,40,40,40,35,30,30,35,35,25,30,30,35,36,45,36,25,25,40,41,35,36,40,30,25,25,35,40,40,25,41,30,40,30,30,25,45
35,30,30,30,25,40,25,40,35,40,35,30,20,35,35,25,30,30,35,36,45,36,25,25,40,41,35,36,40,30,25,25,40,40,40,25,41,30,40,30,30,25,45
35,30,30,30,25,40,25,40,35,40,35,30,20,35,30,30,30,30,35,36,45,46,25,25,40,41,35,36,40,35,25,30,40,40,40,30,41,30,40,35,30,25,45
30,30,35,35,25,35,25,40,40,35,30,30,30,35,30,30,30,30,35,36,45,46,25,25,40,41,35,36,40,35,25,30,30,40,40,30,41,30,40,35,30,25,45
30,35,51,35,30,35,30,40,35,35,30,30,30,30,35,30,30,35,35,36,40,36,25,25,40,36,35,36,40,35,25,30,30,40,40,30,36,25,46,35,25,25,45
30,35,51,35,30,35,30,40,35,35,35,30,30,30,35,30,30,35,35,36,40,36,25,25,40,36,35,36,40,35,25,30,30,40,40,30,36,25,46,35,25,25,45
30,35,51,35,30,35,30,40,35,35,35,30,30,30,35,25,30,30,35,36,35,30,25,25,40,41,40,36,40,35,25,30,30,40,40,35,36,30,40,35,25,25,45
30,30,41,35,35,40,30,40,40,35,35,30,25,35,35,25,30,30,35,36,35,30,25,25,40,41,40,36,40,35,25,30,30,40,40,35,36,30,40,30,30,25,45
30,30,41,35,35,40,30,35,40,35,35,35,15,35,20,25,35,30,35,30,35,36,25,25,40,41,40,36,40,35,36,30,35,40,40,30,36,35,40,35,30,30,45
30,30,41,35,35,40,30,35,40,35,35,35,15,35,20,25,35,30,35,30,35,36,25,25,40,41,40,36,40,35,36,30,35,40,40,30,36,35,40,35,30,30,45
30,30,30,50,35,40,30,35,40,35,35,35,15,35,20,25,35,30,35,30,40,30,25,25,40,41,40,41,46,35,25,30,35,45,35,30,36,35,40,35,30,30,40
30,30,30,50,35,40,30,40,40,35,35,35,15,30,30,25,35,30,35,30,40,30,25,25,40,36,40,41,46,35,25,30,35,45,35,30,36,35,46,30,30,30,40
30,30,30,40,35,40,30,40,40,35,35,35,30,30,30,30,30,35,35,30,40,40,25,30,40,41,35,41,46,35,25,30,40,40,35,30,36,30,40,35,30,30,40
30,30,30,40,30,40,30,40,40,35,35,35,30,30,30,30,30,35,35,30,40,40,25,30,40,41,35,41,46,35,25,30,40,40,35,30,36,30,40,35,30,30,40
30,30,30,40,30,40,30,40,40,35,35,35,30,30,35,30,30,30,30,30,50,30,25,30,40,41,35,36,46,35,25,30,40,45,35,30,36,30,40,35,30,30,40
35,30,35,35,30,40,30,40,40,35,35,35,30,30,35,30,30,30,30,30,50,30,25,30,35,41,35,36,46,35,25,30,40,45,40,30,36,30,46,35,30,30,45
35,30,35,35,30,40,30,35,35,35,35,35,30,30,35,30,30,35,35,36,45,36,25,30,35,41,35,36,46,35,25,30,40,40,40,30,36,30,46,35,30,30,45
30,30,35,35,30,35,30,35,35,35,35,35,30,30,35,30,30,35,35,36,45,36,25,30,35,36,35,36,46,35,25,30,35,40,40,30,36,30,46,35,30,30,45
30,30,35,35,30,35,30,35,35,40,35,35,30,25,35,30,30,30,35,30,35,36,25,30,35,36,35,36,40,40,25,30,35,35,40,30,41,35,46,35,30,30,40
25,30,35,35,30,35,30,35,35,40,35,35,30,25,35,30,30,30,35,30,35,36,25,30,35,41,35,36,40,40,25,30,35,35,40,30,41,35,46,35,30,30,40
25,30,35,40,30,35,30,35,35,40,35,35,30,30,30,30,30,30,35,30,35,36,30,30,35,41,35,41,40,35,25,30,35,40,40,30,30,30,46,41,30,30,40
30,30,35,40,30,40,25,40,35,40,35,35,30,30,30,30,30,30,35,30,35,36,30,30,35,41,35,41,40,35,31,30,35,40,40,30,30,30,40,41,30,30,45
30,20,41,40,30,40,25,40,35,40,30,35,30,30,30,25,30,35,35,25,35,30,30,30,35,41,35,41,40,35,36,25,40,40,40,30,30,30,40,30,30,30,45
30,20,41,40,30,40,25,40,35,40,30,35,30,30,30,25,30,35,35,25,35,30,30,30,35,41,35,41,40,35,36,25,40,40,40,30,30,30,46,30,30,30,45
30,20,41,30,30,40,30,40,40,35,30,35,30,30,35,25,30,35,35,30,30,36,30,30,40,41,35,41,46,35,36,25,40,40,40,30,36,30,46,30,30,30,45
30,30,41,30,30,40,30,40,40,35,30,35,30,30,35,25,30,35,35,30,30,36,30,30,40,41,35,41,46,35,36,25,40,40,40,30,36,30,46,30,30,30,45
30,30,35,30,30,40,30,40,40,35,30,35,30,30,35,25,35,35,35,25,45,40,25,30,40,41,40,41,40,35,36,25,40,40,40,25,36,30,46,30,30,30,45
30,35,35,30,30,40,30,40,35,35,35,40,30,30,35,25,35,35,35,25,45,40,25,30,40,41,40,41,40,35,36,25,40,40,40,25,30,30,40,35,30,30,45
30,35,35,30,30,35,30,40,35,35,35,35,35,30,35,25,40,35,35,25,45,40,25,30,40,41,40,41,40,30,36,25,40,40,40,30,30,30,40,35,30,30,45
30,35,30,35,30,35,30,40,35,35,35,35,35,25,40,25,40,35,35,25,45,40,25,30,40,41,40,41,40,30,36,25,35,40,40,30,30,30,40,35,30,35,45
30,35,30,35,30,35,30,40,35,35,35,35,35,25,40,25,40,35,35,25,35,40,25,30,40,41,40,41,40,30,36,25,35,35,40,25,30,25,40,35,30,35,45
30,30,35,35,35,40,30,40,40,35,35,35,35,25,35,25,40,35,35,25,35,40,25,30,40,41,35,41,35,35,36,25,40,35,40,25,41,25,40,30,30,35,45
30,30,41,30,35,45,30,40,35,35,35,30,30,25,35,30,30,35,35,25,30,40,25,30,40,41,40,41,40,35,36,25,30,35,35,25,63,25,40,30,30,35,45
30,30,41,30,35,45,30,40,35,35,35,30,30,25,35,30,30,30,35,25,30,40,25,30,40,41,40,41,40,35,36,25,30,35,35,25,63,30,40,30,30,35,45
30,30,30,25,35,40,30,40,40,35,35,30,30,30,30,25,30,35,40,25,30,40,25,30,40,41,35,36,35,35,36,25,30,35,35,25,68,30,46,30,30,30,45
30,30,30,25,35,40,30,40,40,35,35,30,30,30,30,25,30,35,40,25,30,40,25,30,40,41,35,36,35,35,31,25,35,35,35,25,68,30,46,30,30,30,45
30,30,30,25,35,40,30,40,40,35,30,30,30,30,30,25,30,35,35,30,30,46,25,30,40,41,35,41,40,35,31,30,35,40,40,25,68,35,46,30,30,30,40
30,30,30,25,35,35,30,40,40,40,30,35,30,30,30,25,30,35,35,30,30,46,25,30,40,46,35,41,40,35,31,30,35,40,40,25,56,35,40,35,30,30,40
30,30,20,25,35,35,30,40,40,40,30,35,30,25,30,30,30,35,40,25,40,36,25,30,40,46,35,36,40,35,31,30,35,40,40,25,46,35,46,41,30,30,45
30,30,20,25,35,35,30,40,40,40,30,35,35,25,30,30,30,35,40,25,40,36,25,30,40,46,35,36,40,35,31,30,40,40,40,25,46,35,46,41,30,30,45
25,35,15,30,35,35,30,40,40,35,35,35,35,35,35,35,30,35,35,30,45,36,25,30,40,41,35,41,40,35,31,30,40,40,40,30,46,35,52,41,30,30,45
25,35,15,30,35,35,30,35,40,35,35,35,30,35,35,35,30,35,35,30,45,36,25,30,40,41,35,41,40,35,31,30,35,40,40,30,46,30,52,41,30,30,50
25,35,15,30,35,35,30,35,40,35,35,35,30,35,35,30,30,35,35,30,40,36,30,30,40,41,35,46,40,35,31,30,35,40,40,30,46,30,52,41,30,30,50
30,35,30,30,35,35,30,35,40,35,35,35,30,35,35,30,30,35,35,30,40,36,30,30,40,41,35,46,40,35,31,30,35,40,40,30,36,30,52,41,35,30,50
30,35,35,30,30,35,35,40,40,40,35,35,30,35,35,30,25,35,35,30,35,36,25,30,40,41,35,46,40,35,31,30,35,40,40,35,36,30,52,35,35,35,45
30,30,35,30,30,35,35,40,40,40,35,35,30,35,35,30,25,35,35,30,35,36,25,30,35,36,35,46,40,35,31,30,35,40,40,35,36,30,40,35,35,35,45
30,30,35,30,30,35,35,40,40,40,35,35,30,35,35,30,25,35,35,36,40,36,25,30,40,36,35,46,46,35,31,30,35,35,40,35,36,30,40,35,30,30,45
30,30,35,35,30,35,35,40,40,40,35,35,30,35,35,30,25,35,35,36,40,36,25,30,40,41,35,46,46,35,31,30,35,35,40,35,36,30,40,35,30,30,40
30,30,35,35,30,35,35,40,40,40,35,30,30,35,35,30,25,35,30,36,35,40,25,30,40,41,40,46,46,35,36,35,35,40,35,35,41,30,40,41,30,30,40
30,35,30,30,30,40,30,35,35,40,35,30,30,35,35,30,25,35,30,36,35,40,25,30,40,41,40,46,46,35,36,35,35,40,35,35,41,30,46,41,30,30,40
30,35,25,30,30,40,35,35,40,40,35,35,30,35,35,25,30,30,35,30,50,40,25,30,40,41,40,36,46,40,41,35,35,40,35,35,41,35,46,41,30,30,45
30,35,25,30,30,40,35,35,40,40,35,35,30,35,35,25,30,30,35,30,50,40,25,30,45,41,40,36,46,40,41,35,35,40,40,35,41,35,46,41,30,30,45
30,35,25,35,30,35,35,35,40,40,35,35,30,40,30,25,30,30,35,36,35,40,25,30,40,41,40,46,46,40,36,35,35,40,40,30,41,35,46,41,25,30,45
30,30,25,35,35,35,35,40,45,40,35,35,30,40,30,25,30,30,35,36,35,40,25,30,40,41,40,46,46,40,36,35,35,40,40,30,41,35,40,41,25,30,45
30,30,25,35,35,35,35,40,45,40,35,35,30,40,35,20,30,30,35,36,30,40,25,30,40,41,35,41,40,40,36,30,35,40,35,30,41,30,40,41,25,25,45
30,30,30,35,35,35,35,45,40,40,35,35,25,40,35,20,30,30,35,36,30,40,25,30,40,41,35,41,40,40,36,30,35,40,35,30,30,30,46,35,25,25,45
30,30,30,35,35,35,30,45,40,40,35,35,30,35,35,20,25,30,30,30,35,40,25,30,40,36,35,41,40,40,36,30,30,45,35,30,30,35,46,30,30,25,45
35,30,30,30,35,40,30,45,35,40,35,35,30,35,35,20,25,30,30,30,35,40,25,30,40,36,35,41,40,40,36,30,30,45,35,30,30,35,46,30,30,25,45
35,30,30,30,30,35,30,45,35,40,35,35,30,40,30,30,30,30,30,36,35,40,25,30,40,41,35,41,40,40,36,30,40,45,40,30,30,35,46,30,30,25,45
35,30,30,30,30,35,30,45,35,40,35,35,30,40,30,30,30,30,30,36,35,40,25,30,40,41,35,41,40,40,36,30,40,45,40,30,30,35,46,30,30,25,40
35,30,30,30,35,35,30,45,35,40,35,35,30,40,30,30,30,30,30,36,35,36,25,30,40,41,35,41,40,35,36,30,35,45,40,25,30,35,46,30,30,25,40
35,30,30,30,35,35,30,40,40,40,35,35,30,35,30,30,30,30,30,36,35,36,25,30,40,41,35,41,40,35,36,30,35,40,40,25,41,30,52,35,30,25,40
30,30,30,25,35,40,30,35,40,40,30,35,30,30,30,30,30,30,30,36,35,30,25,30,40,36,35,41,35,35,25,25,35,40,40,30,41,30,46,30,30,25,40
30,30,30,25,30,40,30,35,40,40,30,35,30,30,30,30,30,30,30,36,35,30,25,30,35,36,35,41,35,35,25,25,35,40,35,30,41,30,46,30,30,25,40
30,30,30,25,30,40,30,35,40,40,35,30,30,30,25,30,30,30,30,25,35,36,25,30,35,41,35,41,40,35,25,25,40,35,35,30,41,30,46,30,30,25,40
30,30,30,25,30,40,30,35,40,35,35,30,30,30,25,30,30,30,30,25,35,36,25,30,40,41,35,41,40,35,25,25,40,35,35,30,41,30,46,30,30,25,40
30,30,35,20,30,35,25,35,40,35,35,35,25,30,30,30,30,30,30,25,45,36,30,30,40,41,35,41,46,35,25,25,40,40,35,30,41,30,46,30,30,30,45
30,30,35,20,30,35,25,35,40,35,35,35,25,30,30,30,30,30,30,25,45,36,30,30,40,41,35,41,46,35,25,25,40,40,35,30,41,30,40,30,30,30,45
30,30,35,25,30,40,25,35,40,40,35,35,25,35,25,30,30,35,35,25,35,36,30,25,40,41,35,41,46,35,25,30,40,40,35,30,36,25,40,30,30,30,45
25,30,35,25,30,40,30,40,40,40,35,35,25,35,25,30,30,35,35,25,35,36,30,25,35,41,35,41,46,35,25,30,40,40,35,30,36,25,40,30,30,30,45
25,30,35,25,30,40,30,40,40,40,35,35,25,35,25,25,30,35,35,25,35,40,30,30,35,41,35,41,46,35,25,30,40,40,35,35,36,25,40,30,30,25,45
30,30,35,25,30,40,30,40,35,40,35,30,35,40,25,25,30,35,35,25,35,40,30,30,40,41,35,41,46,35,25,30,35,40,35,35,36,25,46,30,30,25,45
35,30,47,30,30,40,30,40,35,40,35,30,30,35,30,30,30,35,35,25,35,36,25,30,40,41,35,36,46,35,25,30,40,40,40,35,30,25,46,30,30,30,45
35,30,47,30,30,35,30,40,35,40,35,30,30,35,30,30,30,35,35,25,35,36,25,30,40,36,35,36,46,35,25,30,40,40,40,35,30,25,40,30,30,30,45
35,30,47,30,30,35,30,40,35,40,35,30,30,35,30,30,25,35,35,30,35,40,25,25,40,36,35,36,56,35,25,30,40,45,40,35,30,25,46,30,30,30,45
35,30,47,30,30,35,30,45,40,40,35,30,35,35,30,30,25,35,35,30,35,40,25,25,40,36,35,36,56,35,25,30,40,45,35,35,30,25,46,30,30,30,45
30,30,47,30,30,35,30,45,45,35,30,35,35,35,35,30,30,30,35,30,30,40,25,10,40,36,35,30,50,30,41,30,40,45,35,30,36,25,46,35,30,30,45
30,30,47,30,30,35,30,45,45,35,30,35,35,35,35,30,30,30,35,30,30,40,25,10,40,41,35,30,50,30,41,30,40,45,35,30,36,25,46,35,30,30,40
30,30,47,30,30,35,30,45,45,40,30,35,35,35,40,30,30,30,35,30,40,46,25,10,40,41,35,36,46,35,41,30,35,45,40,30,36,30,40,35,30,30,40
30,30,41,30,35,35,30,40,40,40,35,35,35,35,40,30,30,30,35,30,40,46,25,10,40,41,35,36,46,35,41,30,35,45,40,30,36,30,40,35,30,30,40
30,30,35,35,35,35,30,40,40,35,35,35,35,35,40,25,30,30,35,30,50,40,25,10,40,41,35,36,40,35,41,30,35,45,40,30,36,30,40,35,30,30,40
30,30,35,35,35,35,30,40,40,35,30,35,35,40,35,25,30,30,35,30,50,40,25,10,40,36,35,36,40,35,41,30,35,45,35,30,30,30,40,35,30,30,40
30,30,35,35,35,35,25,40,40,40,30,35,35,35,35,25,25,30,35,41,50,46,25,15,40,36,35,36,40,35,41,30,35,40,35,30,30,30,46,35,30,30,45
30,30,35,35,35,35,25,40,40,40,30,35,35,35,35,25,25,30,35,41,50,46,25,15,40,36,35,36,40,35,41,30,35,40,35,30,30,30,46,35,30,30,45
30,30,35,35,30,35,25,40,40,40,30,30,30,30,35,25,30,30,35,36,50,40,35,15,40,41,35,36,40,35,41,30,35,40,35,30,36,35,40,30,35,30,40
30,30,35,35,30,40,25,45,40,40,30,30,30,30,35,25,30,30,35,36,50,40,35,15,40,41,35,36,40,35,41,30,35,40,35,30,36,35,40,30,35,30,40
30,30,35,35,30,40,25,45,40,35,30,30,30,35,35,25,30,30,35,30,30,36,30,25,35,46,35,36,40,35,36,25,35,40,40,35,36,30,40,41,30,30,45
30,30,35,35,30,40,25,45,40,35,35,30,30,35,35,25,30,30,35,30,30,36,30,25,35,46,35,36,40,35,36,25,35,40,40,35,36,30,40,41,30,30,45
30,30,35,35,30,40,25,45,40,35,35,30,30,35,35,25,30,35,30,36,25,36,30,25,35,46,35,36,46,35,36,25,35,40,40,35,41,25,40,35,30,30,45
30,30,30,35,35,40,25,40,35,46,35,35,30,35,40,25,30,35,30,36,25,36,30,25,35,46,35,36,46,35,36,25,35,40,40,35,41,25,40,35,30,30,45
30,30,30,40,35,40,25,40,35,46,35,35,25,30,35,35,25,35,35,36,25,36,30,25,35,41,35,36,46,40,36,30,35,35,40,35,41,25,46,35,30,30,45
30,30,30,40,35,35,25,40,40,40,35,35,25,30,35,35,25,35,35,36,25,36,30,25,40,41,35,36,46,40,36,30,35,35,40,35,36,25,46,35,35,30,45
30,30,30,40,35,35,25,40,40,40,35,35,25,30,35,30,30,35,30,36,45,40,30,25,40,41,35,41,46,40,36,30,35,40,35,35,36,30,46,35,35,30,45
30,30,30,40,30,35,30,45,40,40,35,35,30,30,35,30,30,35,30,36,45,40,30,25,40,41,35,41,46,40,36,30,40,40,35,35,36,30,46,35,35,30,45
30,30,30,40,25,35,30,45,40,40,35,35,15,30,35,30,30,35,30,30,45,40,30,30,40,41,35,41,40,40,36,30,40,45,35,35,36,30,46,35,30,25,40
30,30,30,35,25,40,30,45,40,40,35,35,15,30,35,30,30,35,30,30,45,40,30,30,40,41,35,41,40,40,36,30,40,45,35,35,36,30,46,35,30,25,40
25,30,41,30,25,40,30,40,40,40,35,35,30,25,35,25,30,35,30,30,45,40,30,30,40,36,35,46,40,40,36,30,40,50,35,41,30,30,46,35,25,25,40
25,30,41,30,25,40,30,40,40,40,35,35,30,25,35,25,30,35,30,30,45,40,30,30,40,36,35,46,40,40,36,30,40,50,35,41,30,30,46,35,25,25,40
25,30,41,30,25,40,30,40,40,40,35,35,30,30,30,25,35,30,30,30,35,40,30,30,40,36,35,36,46,35,31,30,40,50,35,41,36,35,46,35,35,25,35
30,30,41,30,25,35,30,40,35,46,35,35,30,30,30,25,35,30,30,30,35,40,30,30,40,36,35,36,46,35,31,30,40,50,35,41,36,35,40,35,35,25,35
30,30,41,35,25,40,30,40,35,40,35,35,30,30,35,25,35,30,30,36,35,40,30,30,40,36,40,41,40,35,31,30,40,45,40,35,36,30,40,35,30,25,35
30,30,41,35,30,40,35,35,40,40,35,35,30,30,35,25,35,30,30,36,35,40,30,30,40,36,40,41,40,35,31,30,40,45,40,35,36,30,40,35,30,25,40
30,30,30,50,30,40,30,35,40,40,35,35,30,30,35,25,35,30,35,36,35,40,30,30,40,41,40,36,40,35,31,35,40,45,40,41,36,30,40,41,30,25,40
35,30,30,50,30,40,30,35,35,40,35,35,30,30,35,25,35,30,35,36,35,40,30,30,35,41,40,36,40,35,31,35,40,45,40,41,36,30,40,41,30,25,40
30,30,25,35,30,40,30,40,35,40,35,35,30,25,35,30,35,35,35,36,35,40,30,30,40,41,40,36,40,30,31,30,40,45,40,30,30,30,46,41,30,25,45
30,30,25,35,30,40,30,40,35,40,40,35,30,25,35,30,35,35,35,36,35,40,30,30,40,41,40,36,40,30,31,30,40,45,40,30,30,30,46,41,30,25,45
30,30,25,35,30,40,30,40,35,40,35,30,30,30,35,30,30,35,35,36,35,40,30,30,40,46,35,41,40,35,31,30,45,45,40,30,30,35,52,41,30,25,45
30,30,25,35,40,40,30,40,35,40,35,30,30,30,35,30,30,35,35,36,35,40,30,30,40,46,35,41,40,35,31,30,45,45,40,30,30,35,52,41,30,25,45
30,30,25,35,40,40,30,40,35,40,35,30,30,25,35,30,35,30,35,36,35,40,30,30,40,46,35,41,40,35,31,35,45,40,40,30,30,35,52,41,30,25,45
30,30,20,35,40,45,30,40,40,46,35,30,30,25,35,30,35,30,35,36,35,40,30,30,40,46,35,41,40,35,36,35,40,40,40,30,41,35,52,41,25,25,45
30,30,25,35,40,45,30,40,40,46,35,30,25,25,35,30,30,30,35,36,30,40,30,30,45,46,35,41,40,35,31,35,40,35,35,30,41,30,52,45,30,25,45
30,30,25,35,35,40,30,35,40,40,40,30,25,25,35,30,30,30,35,36,30,40,30,30,45,46,35,41,40,35,31,35,40,35,35,30,41,30,46,45,30,25,45
30,30,25,35,40,40,30,35,40,40,40,35,25,30,40,30,30,30,35,30,35,40,30,30,45,46,40,41,40,35,31,35,40,40,35,30,36,30,46,41,30,25,40
30,30,47,35,40,35,30,40,40,40,40,35,25,30,40,30,30,30,35,30,35,40,30,30,45,41,40,41,40,35,31,35,40,40,35,30,36,30,40,41,30,25,40
30,30,47,35,40,35,30,35,40,40,40,35,30,30,35,30,30,30,30,30,35,40,30,30,45,41,40,41,40,40,31,35,35,40,35,30,41,30,46,35,30,25,45
30,30,47,30,40,40,30,35,40,35,40,30,30,30,35,30,30,30,30,30,35,40,30,30,40,41,40,41,40,40,31,35,35,40,35,30,41,30,46,35,30,25,45
30,30,47,30,40,35,30,40,40,35,35,35,30,35,35,25,30,40,30,30,35,46,25,30,35,41,35,41,40,40,31,35,40,40,35,30,41,35,46,35,30,25,45
30,30,47,30,40,35,30,40,40,35,35,35,30,35,35,25,30,40,30,30,35,46,25,30,35,41,35,41,40,40,31,35,40,40,35,30,41,35,46,35,30,25,45
30,30,47,30,40,35,30,40,40,35,35,35,30,40,35,25,30,35,30,41,35,46,25,30,35,41,35,46,35,40,31,35,40,40,35,41,41,35,46,35,30,25,45
30,30,35,40,40,45,35,40,35,40,35,30,30,40,35,25,30,35,30,41,35,46,25,30,35,41,35,46,35,40,31,35,40,40,30,41,41,35,40,35,30,25,45
25,30,35,45,35,40,30,35,40,46,35,35,30,35,35,25,30,35,30,41,35,36,25,30,40,41,35,46,30,35,31,35,40,40,35,41,41,30,40,35,30,25,45
25,30,35,45,35,40,30,35,40,46,35,35,30,35,35,30,30,35,30,41,35,36,25,30,40,36,35,46,30,35,31,35,40,40,35,41,41,30,46,45,30,25,45
