4679,4679,1080,1080,3722,2060,3722,2686,2686,2060,3857,3857,1672,4927,4927,4441,4441,5249,5249,2075,1,1,1346,1346,4262,2737,2322,699,699,2322,1261,408,1461,2039,4262,408,2740,4480,2737,2740,1261,4873,1107
4679,4679,1080,1080,3722,2060,3722,2686,2686,2060,3857,3857,1672,4927,4927,4441,4441,5249,5249,2075,1,1,1346,1346,4262,2737,2322,699,699,2322,1261,408,1461,2039,4262,408,2740,4480,2737,2740,1261,4873,1107
4492,4492,2012,2012,3387,2478,3387,2953,2953,2478,3594,3594,2251,5025,5025,4708,4708,4829,4829,2856,1810,1810,1,1,4529,3004,2063,1755,1755,2063,1697,1894,1870,3095,4529,1894,3153,4747,3004,3153,1697,5140,2163
4492,4492,2012,2012,3387,2478,3387,2953,2953,2478,3594,3594,2251,5025,5025,4708,4708,4829,4829,2856,1810,1810,1,1,4529,3004,2063,1755,1755,2063,1697,1894,1870,3095,4529,1894,3153,4747,3004,3153,1697,5140,2163
2337,2337,4320,4320,2940,4786,2940,2462,2462,4786,2787,2787,3241,2585,2585,1541,1541,1326,1326,5164,4245,4245,4800,4800,1,2077,5861,4738,4738,5861,5507,4217,3366,6078,1,4217,2814,1429,2077,2814,5507,1067,5146
2358,2358,2243,2243,2188,2709,2188,365,365,2709,2066,2066,1164,2606,2606,2120,2120,2928,2928,3087,2168,2168,2723,2723,1941,1,4288,2661,2661,4288,3430,2140,1289,4001,1941,2140,949,2159,1,949,3430,2552,3069
5796,5796,3296,3296,4691,3782,4691,4257,4257,3782,4898,4898,3555,6039,6039,6012,6012,6133,6133,3460,2139,2139,1725,1725,5833,4308,657,2084,2084,657,1510,2410,3034,3424,5833,2410,4457,6051,4308,4457,1510,6444,1891
4796,4796,1213,1213,3709,2261,3709,2803,2803,2261,4053,4053,2034,5044,5044,4558,4558,5051,5051,1377,1330,1330,1880,1880,4379,2854,2856,1,1,2856,1471,923,1720,1341,4379,923,2936,4597,2854,2936,1471,4990,978
4796,4796,1213,1213,3709,2261,3709,2803,2803,2261,4053,4053,2034,5044,5044,4558,4558,5051,5051,1377,1330,1330,1880,1880,4379,2854,2856,1,1,2856,1471,923,1720,1341,4379,923,2936,4597,2854,2936,1471,4990,978
5796,5796,3296,3296,4691,3782,4691,4257,4257,3782,4898,4898,3555,6039,6039,6012,6012,6133,6133,3460,2139,2139,1725,1725,5833,4308,657,2084,2084,657,1510,2410,3034,3424,5833,2410,4457,6051,4308,4457,1510,6444,1891
5562,5562,2114,2114,4605,3094,4605,3569,3569,3094,4740,4740,2706,5810,5810,5324,5324,6132,6132,2408,1355,1355,1590,1590,5145,3620,1604,1032,1032,1604,1,1689,2250,2372,5145,1689,3623,5363,3620,3623,1,5756,633
4125,4125,677,677,3168,1657,3168,2132,2132,1657,3303,3303,1269,4373,4373,3887,3887,4695,4695,1319,408,408,1671,1671,3708,2183,2731,788,788,2731,1670,1,1004,2128,3708,1,2186,3926,2183,2186,1670,4319,1196
3218,3218,1598,1598,2261,2064,2261,1225,1225,2064,2396,2396,812,3466,3466,2980,2980,3788,3788,2442,1523,1523,2078,2078,2801,1276,3733,2016,2016,3733,2785,1495,1,3356,2801,1495,1279,3019,1276,1279,2785,3412,2424
4516,4516,1689,1689,3409,1494,3409,3728,3728,1494,3618,3618,2510,6140,6140,4678,4678,4751,4751,1077,2080,2080,2672,2672,5475,3950,3648,1731,1731,3648,2263,2019,2975,1,5475,2019,3412,5693,3950,3412,2263,5189,1770
2337,2337,4320,4320,2940,4786,2940,2462,2462,4786,2787,2787,3241,2585,2585,1541,1541,1326,1326,5164,4245,4245,4800,4800,1,2077,5861,4738,4738,5861,5507,4217,3366,6078,1,4217,2814,1429,2077,2814,5507,1067,5146
4125,4125,677,677,3168,1657,3168,2132,2132,1657,3303,3303,1269,4373,4373,3887,3887,4695,4695,1319,408,408,1671,1671,3708,2183,2731,788,788,2731,1670,1,1004,2128,3708,1,2186,3926,2183,2186,1670,4319,1196
2438,2438,1581,1581,1662,2047,1662,739,739,2047,1540,1540,692,3100,3100,2614,2614,2775,2775,2425,1919,1919,2592,2592,2435,906,4242,2417,2417,4242,3181,1891,1040,3171,2435,1891,1,2653,906,1,3181,3046,2825
2226,2226,4209,4209,3015,4675,3015,2351,2351,4675,2653,2653,3130,1594,1594,1430,1430,2087,2087,5053,4134,4134,4689,4689,889,1966,6611,4627,4627,6611,5396,4106,3255,5967,889,4106,2703,1,1966,2703,5396,1711,5035
2358,2358,2243,2243,2188,2709,2188,365,365,2709,2066,2066,1164,2606,2606,2120,2120,2928,2928,3087,2168,2168,2723,2723,1941,1,4288,2661,2661,4288,3430,2140,1289,4001,1941,2140,949,2159,1,949,3430,2552,3069
2438,2438,1581,1581,1662,2047,1662,739,739,2047,1540,1540,692,3100,3100,2614,2614,2775,2775,2425,1919,1919,2592,2592,2435,906,4242,2417,2417,4242,3181,1891,1040,3171,2435,1891,1,2653,906,1,3181,3046,2825
5562,5562,2114,2114,4605,3094,4605,3569,3569,3094,4740,4740,2706,5810,5810,5324,5324,6132,6132,2408,1355,1355,1590,1590,5145,3620,1604,1032,1032,1604,1,1689,2250,2372,5145,1689,3623,5363,3620,3623,1,5756,633
1268,1268,3914,3914,1939,3953,1939,2056,2056,3953,1669,1669,2835,2179,2179,446,446,1103,1103,4331,3839,3839,4394,4394,1251,1671,5455,4332,4332,5455,5101,3811,2960,5941,1251,3811,2408,1596,1671,2408,5101,1,4740
5780,5780,2332,2332,4823,3312,4823,3787,3787,3312,4958,4958,2924,6028,6028,5542,5542,6350,6350,2626,1968,1968,2560,2560,5363,3838,2910,1250,1250,2910,1344,1907,2704,3573,5363,1907,3841,5581,3838,3841,1344,5974,1
